business_id,month,credit_score,engagement_events,engagement_3m,score_change_3m,funding_applied,funding_granted_gbp,is_active,is_churned,months_to_churn,months_on_platform,sector,region,default_risk_category,employees,annual_revenue_gbp
SME_0129,2025-07-01,562.0,11,9.333333333333334,3.0,False,0.0,True,False,,30.0,Retail,North West,Medium,89,245225.24
SME_0129,2025-08-01,569.0,14,11.666666666666666,16.0,False,0.0,True,False,,31.0,Retail,North West,Medium,89,245225.24
SME_0129,2025-09-01,577.0,9,11.333333333333334,27.0,False,0.0,True,False,,32.0,Retail,North West,Medium,89,245225.24
SME_0129,2025-10-01,583.0,20,11.333333333333334,21.0,False,0.0,True,False,,33.0,Retail,North West,Medium,89,245225.24
SME_0129,2025-11-01,574.0,11,14.333333333333334,5.0,False,0.0,True,False,,34.0,Retail,North West,Medium,89,245225.24
SME_0129,2025-12-01,578.0,5,13.333333333333334,1.0,False,0.0,True,False,,35.0,Retail,North West,Medium,89,245225.24
SME_0129,2026-01-01,594.0,11,12.0,11.0,False,0.0,True,False,,36.0,Retail,North West,Medium,89,245225.24
SME_0130,2024-08-01,540.0,13,,,True,0.0,True,False,,27.0,Services,North West,Medium,126,208730.87
SME_0130,2024-09-01,541.0,9,13.0,,True,0.0,True,False,,28.0,Services,North West,Medium,126,208730.87
SME_0130,2024-10-01,550.0,14,11.0,,False,0.0,True,False,,29.0,Services,North West,Medium,126,208730.87
SME_0130,2024-11-01,537.0,15,12.0,-3.0,False,0.0,True,False,,30.0,Services,North West,Medium,126,208730.87
SME_0130,2024-12-01,548.0,11,12.666666666666666,7.0,False,0.0,True,False,,31.0,Services,North West,Medium,126,208730.87
SME_0130,2025-01-01,584.0,5,13.333333333333334,34.0,False,0.0,True,False,,32.0,Services,North West,Medium,126,208730.87
SME_0130,2025-02-01,624.0,12,10.333333333333334,87.0,False,0.0,True,False,,33.0,Services,North West,Medium,126,208730.87
SME_0130,2025-03-01,602.0,8,9.333333333333334,54.0,True,51310.23,True,False,,34.0,Services,North West,Medium,126,208730.87
SME_0130,2025-04-01,614.0,11,8.333333333333334,30.0,False,0.0,True,False,,35.0,Services,North West,Medium,126,208730.87
SME_0130,2025-05-01,621.0,14,10.333333333333334,-3.0,True,40647.44,True,False,,36.0,Services,North West,Medium,126,208730.87
SME_0130,2025-06-01,613.0,6,11.0,11.0,False,0.0,True,False,,37.0,Services,North West,Medium,126,208730.87
SME_0130,2025-07-01,597.0,12,10.333333333333334,-17.0,False,0.0,True,False,,38.0,Services,North West,Medium,126,208730.87
SME_0130,2025-08-01,579.0,9,10.666666666666666,-42.0,False,0.0,True,False,,39.0,Services,North West,Medium,126,208730.87
SME_0130,2025-09-01,578.0,7,9.0,-35.0,False,0.0,True,False,,40.0,Services,North West,Medium,126,208730.87
SME_0130,2025-10-01,589.0,8,9.333333333333334,-8.0,False,0.0,True,False,,41.0,Services,North West,Medium,126,208730.87
SME_0130,2025-11-01,571.0,8,8.0,-8.0,False,0.0,True,False,,42.0,Services,North West,Medium,126,208730.87
SME_0130,2025-12-01,569.0,9,7.666666666666667,-9.0,False,0.0,True,False,,43.0,Services,North West,Medium,126,208730.87
SME_0130,2026-01-01,601.0,6,8.333333333333334,12.0,False,0.0,True,False,,44.0,Services,North West,Medium,126,208730.87
SME_0131,2024-08-01,590.0,12,,,False,0.0,True,False,,34.0,Retail,South East,Medium,162,240747.49
SME_0131,2024-09-01,577.0,13,12.0,,False,0.0,True,False,,35.0,Retail,South East,Medium,162,240747.49
SME_0131,2024-10-01,571.0,9,12.5,,False,0.0,True,False,,36.0,Retail,South East,Medium,162,240747.49
SME_0131,2024-11-01,559.0,7,11.333333333333334,-31.0,False,0.0,True,False,,37.0,Retail,South East,Medium,162,240747.49
SME_0131,2024-12-01,580.0,9,9.666666666666666,3.0,False,0.0,True,False,,38.0,Retail,South East,Medium,162,240747.49
SME_0131,2025-01-01,577.0,11,8.333333333333334,6.0,False,0.0,True,False,,39.0,Retail,South East,Medium,162,240747.49
SME_0131,2025-02-01,562.0,17,9.0,3.0,False,0.0,True,False,,40.0,Retail,South East,Medium,162,240747.49
SME_0131,2025-03-01,555.0,12,12.333333333333334,-25.0,True,0.0,True,False,,41.0,Retail,South East,Medium,162,240747.49
SME_0131,2025-04-01,591.0,10,13.333333333333334,14.0,True,0.0,True,False,,42.0,Retail,South East,Medium,162,240747.49
SME_0131,2025-05-01,598.0,10,13.0,36.0,False,0.0,True,False,,43.0,Retail,South East,Medium,162,240747.49
SME_0131,2025-06-01,586.0,8,10.666666666666666,31.0,False,0.0,True,False,,44.0,Retail,South East,Medium,162,240747.49
SME_0131,2025-07-01,583.0,8,9.333333333333334,-8.0,False,0.0,True,False,,45.0,Retail,South East,Medium,162,240747.49
SME_0131,2025-08-01,588.0,7,8.666666666666666,-10.0,False,0.0,True,False,,46.0,Retail,South East,Medium,162,240747.49
SME_0131,2025-09-01,597.0,24,7.666666666666667,11.0,False,0.0,True,False,,47.0,Retail,South East,Medium,162,240747.49
SME_0131,2025-10-01,604.0,15,13.0,21.0,False,0.0,True,False,,48.0,Retail,South East,Medium,162,240747.49
SME_0131,2025-11-01,574.0,15,15.333333333333334,-14.0,False,0.0,True,False,,49.0,Retail,South East,Medium,162,240747.49
SME_0131,2025-12-01,600.0,14,18.0,3.0,True,0.0,True,False,,50.0,Retail,South East,Medium,162,240747.49
SME_0131,2026-01-01,601.0,11,14.666666666666666,-3.0,False,0.0,True,False,,51.0,Retail,South East,Medium,162,240747.49
SME_0132,2024-08-01,549.0,13,,,False,0.0,True,True,10.0,11.0,Healthcare,London,High,67,257221.15
SME_0132,2024-09-01,538.0,11,13.0,,False,0.0,True,True,9.0,12.0,Healthcare,London,High,67,257221.15
SME_0132,2024-10-01,536.0,14,12.0,,False,0.0,True,True,8.0,13.0,Healthcare,London,High,67,257221.15
SME_0132,2024-11-01,522.0,7,12.666666666666666,-27.0,False,0.0,True,True,7.0,14.0,Healthcare,London,High,67,257221.15
SME_0132,2024-12-01,531.0,10,10.666666666666666,-7.0,False,0.0,True,True,6.0,15.0,Healthcare,London,High,67,257221.15
SME_0132,2025-01-01,543.0,6,10.333333333333334,7.0,False,0.0,True,True,5.0,16.0,Healthcare,London,High,67,257221.15
SME_0132,2025-02-01,567.0,4,7.666666666666667,45.0,False,0.0,True,True,4.0,17.0,Healthcare,London,High,67,257221.15
SME_0132,2025-03-01,552.0,11,6.666666666666667,21.0,True,0.0,True,True,3.0,18.0,Healthcare,London,High,67,257221.15
SME_0132,2025-04-01,580.0,9,7.0,37.0,False,0.0,True,True,2.0,19.0,Healthcare,London,High,67,257221.15
SME_0132,2025-05-01,583.0,8,8.0,16.0,False,0.0,True,True,1.0,20.0,Healthcare,London,High,67,257221.15
SME_0132,2025-06-01,583.0,0,9.333333333333334,31.0,False,0.0,False,True,0.0,21.0,Healthcare,London,High,67,257221.15
SME_0132,2025-07-01,583.0,0,5.666666666666667,3.0,False,0.0,False,True,-1.0,22.0,Healthcare,London,High,67,257221.15
SME_0132,2025-08-01,583.0,0,2.6666666666666665,0.0,False,0.0,False,True,-2.0,23.0,Healthcare,London,High,67,257221.15
SME_0132,2025-09-01,583.0,0,0.0,0.0,False,0.0,False,True,-3.0,24.0,Healthcare,London,High,67,257221.15
SME_0132,2025-10-01,583.0,0,0.0,0.0,False,0.0,False,True,-4.0,25.0,Healthcare,London,High,67,257221.15
SME_0132,2025-11-01,583.0,0,0.0,0.0,False,0.0,False,True,-5.0,26.0,Healthcare,London,High,67,257221.15
SME_0132,2025-12-01,583.0,0,0.0,0.0,False,0.0,False,True,-6.0,27.0,Healthcare,London,High,67,257221.15
SME_0132,2026-01-01,583.0,0,0.0,0.0,False,0.0,False,True,-7.0,28.0,Healthcare,London,High,67,257221.15
SME_0133,2024-08-01,675.0,13,,,False,0.0,True,False,,1.0,Services,South East,Low,162,283229.29
SME_0133,2024-09-01,665.0,17,13.0,,True,45059.71,True,False,,2.0,Services,South East,Low,162,283229.29
SME_0133,2024-10-01,665.0,14,15.0,,False,0.0,True,False,,3.0,Services,South East,Low,162,283229.29
SME_0133,2024-11-01,662.0,12,14.666666666666666,-13.0,False,0.0,True,False,,4.0,Services,South East,Low,162,283229.29
SME_0133,2024-12-01,668.0,21,14.333333333333334,3.0,False,0.0,True,False,,5.0,Services,South East,Low,162,283229.29
SME_0133,2025-01-01,698.0,14,15.666666666666666,33.0,False,0.0,True,False,,6.0,Services,South East,Low,162,283229.29
SME_0133,2025-02-01,677.0,14,15.666666666666666,15.0,False,0.0,True,False,,7.0,Services,South East,Low,162,283229.29
SME_0133,2025-03-01,688.0,22,16.333333333333332,20.0,True,0.0,True,False,,8.0,Services,South East,Low,162,283229.29
SME_0133,2025-04-01,699.0,11,16.666666666666668,1.0,False,0.0,True,False,,9.0,Services,South East,Low,162,283229.29
SME_0133,2025-05-01,702.0,8,15.666666666666666,25.0,False,0.0,True,False,,10.0,Services,South East,Low,162,283229.29
SME_0133,2025-06-01,687.0,11,13.666666666666666,-1.0,False,0.0,True,False,,11.0,Services,South East,Low,162,283229.29
SME_0133,2025-07-01,703.0,17,10.0,4.0,False,0.0,True,False,,12.0,Services,South East,Low,162,283229.29
SME_0133,2025-08-01,702.0,18,12.0,0.0,False,0.0,True,False,,13.0,Services,South East,Low,162,283229.29
SME_0133,2025-09-01,717.0,10,15.333333333333334,30.0,True,63780.02,True,False,,14.0,Services,South East,Low,162,283229.29
SME_0133,2025-10-01,712.0,12,15.0,9.0,False,0.0,True,False,,15.0,Services,South East,Low,162,283229.29
SME_0133,2025-11-01,709.0,10,13.333333333333334,7.0,False,0.0,True,False,,16.0,Services,South East,Low,162,283229.29
SME_0133,2025-12-01,696.0,16,10.666666666666666,-21.0,False,0.0,True,False,,17.0,Services,South East,Low,162,283229.29
SME_0133,2026-01-01,678.0,16,12.666666666666666,-34.0,False,0.0,True,False,,18.0,Services,South East,Low,162,283229.29
SME_0134,2024-08-01,552.0,10,,,False,0.0,True,False,,26.0,Manufacturing,Midlands,High,49,591466.9
SME_0134,2024-09-01,553.0,9,10.0,,False,0.0,True,False,,27.0,Manufacturing,Midlands,High,49,591466.9
SME_0134,2024-10-01,547.0,8,9.5,,False,0.0,True,False,,28.0,Manufacturing,Midlands,High,49,591466.9
SME_0134,2024-11-01,560.0,7,9.0,8.0,False,0.0,True,False,,29.0,Manufacturing,Midlands,High,49,591466.9
SME_0134,2024-12-01,572.0,4,8.0,19.0,False,0.0,True,False,,30.0,Manufacturing,Midlands,High,49,591466.9
SME_0134,2025-01-01,566.0,4,6.333333333333333,19.0,False,0.0,True,False,,31.0,Manufacturing,Midlands,High,49,591466.9
SME_0134,2025-02-01,558.0,10,5.0,-2.0,False,0.0,True,False,,32.0,Manufacturing,Midlands,High,49,591466.9
SME_0134,2025-03-01,555.0,7,6.0,-17.0,False,0.0,True,False,,33.0,Manufacturing,Midlands,High,49,591466.9
SME_0134,2025-04-01,560.0,5,7.0,-6.0,True,0.0,True,False,,34.0,Manufacturing,Midlands,High,49,591466.9
SME_0134,2025-05-01,566.0,4,7.333333333333333,8.0,False,0.0,True,False,,35.0,Manufacturing,Midlands,High,49,591466.9
SME_0134,2025-06-01,555.0,7,5.333333333333333,0.0,False,0.0,True,False,,36.0,Manufacturing,Midlands,High,49,591466.9
SME_0134,2025-07-01,552.0,8,5.333333333333333,-8.0,False,0.0,True,False,,37.0,Manufacturing,Midlands,High,49,591466.9
SME_0134,2025-08-01,529.0,2,6.333333333333333,-37.0,False,0.0,True,False,,38.0,Manufacturing,Midlands,High,49,591466.9
SME_0134,2025-09-01,538.0,6,5.666666666666667,-17.0,False,0.0,True,False,,39.0,Manufacturing,Midlands,High,49,591466.9
SME_0134,2025-10-01,547.0,3,5.333333333333333,-5.0,False,0.0,True,False,,40.0,Manufacturing,Midlands,High,49,591466.9
SME_0134,2025-11-01,540.0,4,3.6666666666666665,11.0,False,0.0,True,False,,41.0,Manufacturing,Midlands,High,49,591466.9
SME_0134,2025-12-01,527.0,3,4.333333333333333,-11.0,False,0.0,True,False,,42.0,Manufacturing,Midlands,High,49,591466.9
SME_0134,2026-01-01,524.0,9,3.3333333333333335,-23.0,False,0.0,True,False,,43.0,Manufacturing,Midlands,High,49,591466.9
SME_0135,2024-08-01,518.0,3,,,False,0.0,True,False,,1.0,Services,North West,Medium,81,73024.75
SME_0135,2024-09-01,527.0,8,3.0,,True,0.0,True,False,,2.0,Services,North West,Medium,81,73024.75
SME_0135,2024-10-01,503.0,6,5.5,,False,0.0,True,False,,3.0,Services,North West,Medium,81,73024.75
SME_0135,2024-11-01,518.0,3,5.666666666666667,0.0,False,0.0,True,False,,4.0,Services,North West,Medium,81,73024.75
SME_0135,2024-12-01,535.0,8,5.666666666666667,8.0,False,0.0,True,False,,5.0,Services,North West,Medium,81,73024.75
SME_0135,2025-01-01,536.0,11,5.666666666666667,33.0,True,0.0,True,False,,6.0,Services,North West,Medium,81,73024.75
SME_0135,2025-02-01,530.0,6,7.333333333333333,12.0,False,0.0,True,False,,7.0,Services,North West,Medium,81,73024.75
SME_0135,2025-03-01,540.0,7,8.333333333333334,5.0,False,0.0,True,False,,8.0,Services,North West,Medium,81,73024.75
SME_0135,2025-04-01,552.0,7,8.0,16.0,False,0.0,True,False,,9.0,Services,North West,Medium,81,73024.75
SME_0135,2025-05-01,532.0,1,6.666666666666667,2.0,False,0.0,True,False,,10.0,Services,North West,Medium,81,73024.75
SME_0135,2025-06-01,529.0,5,5.0,-11.0,False,0.0,True,False,,11.0,Services,North West,Medium,81,73024.75
SME_0135,2025-07-01,521.0,9,4.333333333333333,-31.0,False,0.0,True,False,,12.0,Services,North West,Medium,81,73024.75
SME_0135,2025-08-01,522.0,10,5.0,-10.0,False,0.0,True,False,,13.0,Services,North West,Medium,81,73024.75
SME_0135,2025-09-01,533.0,12,8.0,4.0,False,0.0,True,False,,14.0,Services,North West,Medium,81,73024.75
SME_0135,2025-10-01,543.0,5,10.333333333333334,22.0,True,0.0,True,False,,15.0,Services,North West,Medium,81,73024.75
SME_0135,2025-11-01,531.0,5,9.0,9.0,False,0.0,True,False,,16.0,Services,North West,Medium,81,73024.75
SME_0135,2025-12-01,521.0,9,7.333333333333333,-12.0,False,0.0,True,False,,17.0,Services,North West,Medium,81,73024.75
SME_0135,2026-01-01,537.0,4,6.333333333333333,-6.0,False,0.0,True,False,,18.0,Services,North West,Medium,81,73024.75
SME_0136,2024-08-01,663.0,8,,,False,0.0,True,False,,3.0,Retail,South East,Low,182,720929.15
SME_0136,2024-09-01,669.0,8,8.0,,False,0.0,True,False,,4.0,Retail,South East,Low,182,720929.15
SME_0136,2024-10-01,678.0,10,8.0,,True,40273.85,True,False,,5.0,Retail,South East,Low,182,720929.15
SME_0136,2024-11-01,669.0,12,8.666666666666666,6.0,True,65236.2,True,False,,6.0,Retail,South East,Low,182,720929.15
SME_0136,2024-12-01,653.0,15,10.0,-16.0,False,0.0,True,False,,7.0,Retail,South East,Low,182,720929.15
SME_0136,2025-01-01,646.0,15,12.333333333333334,-32.0,False,0.0,True,False,,8.0,Retail,South East,Low,182,720929.15
SME_0136,2025-02-01,657.0,9,14.0,-12.0,False,0.0,True,False,,9.0,Retail,South East,Low,182,720929.15
SME_0136,2025-03-01,641.0,16,13.0,-12.0,False,0.0,True,False,,10.0,Retail,South East,Low,182,720929.15
SME_0136,2025-04-01,628.0,12,13.333333333333334,-18.0,False,0.0,True,False,,11.0,Retail,South East,Low,182,720929.15
SME_0136,2025-05-01,621.0,13,12.333333333333334,-36.0,False,0.0,True,False,,12.0,Retail,South East,Low,182,720929.15
SME_0136,2025-06-01,649.0,8,13.666666666666666,8.0,False,0.0,True,False,,13.0,Retail,South East,Low,182,720929.15
SME_0136,2025-07-01,647.0,7,11.0,19.0,False,0.0,True,False,,14.0,Retail,South East,Low,182,720929.15
SME_0136,2025-08-01,664.0,14,9.333333333333334,43.0,True,0.0,True,False,,15.0,Retail,South East,Low,182,720929.15
SME_0136,2025-09-01,652.0,7,9.666666666666666,3.0,False,0.0,True,False,,16.0,Retail,South East,Low,182,720929.15
SME_0136,2025-10-01,633.0,7,9.333333333333334,-14.0,False,0.0,True,False,,17.0,Retail,South East,Low,182,720929.15
SME_0136,2025-11-01,610.0,13,9.333333333333334,-54.0,False,0.0,True,False,,18.0,Retail,South East,Low,182,720929.15
SME_0136,2025-12-01,621.0,15,9.0,-31.0,False,0.0,True,False,,19.0,Retail,South East,Low,182,720929.15
SME_0136,2026-01-01,625.0,14,11.666666666666666,-8.0,True,0.0,True,False,,20.0,Retail,South East,Low,182,720929.15
SME_0137,2024-08-01,731.0,10,,,False,0.0,True,False,,36.0,Healthcare,Scotland,Low,190,297886.72
SME_0137,2024-09-01,746.0,17,10.0,,False,0.0,True,False,,37.0,Healthcare,Scotland,Low,190,297886.72
SME_0137,2024-10-01,743.0,16,13.5,,False,0.0,True,False,,38.0,Healthcare,Scotland,Low,190,297886.72
SME_0137,2024-11-01,715.0,12,14.333333333333334,-16.0,False,0.0,True,False,,39.0,Healthcare,Scotland,Low,190,297886.72
SME_0137,2024-12-01,702.0,14,15.0,-44.0,False,0.0,True,False,,40.0,Healthcare,Scotland,Low,190,297886.72
SME_0137,2025-01-01,707.0,17,14.0,-36.0,False,0.0,True,False,,41.0,Healthcare,Scotland,Low,190,297886.72
SME_0137,2025-02-01,704.0,22,14.333333333333334,-11.0,False,0.0,True,False,,42.0,Healthcare,Scotland,Low,190,297886.72
SME_0137,2025-03-01,695.0,13,17.666666666666668,-7.0,False,0.0,True,False,,43.0,Healthcare,Scotland,Low,190,297886.72
SME_0137,2025-04-01,718.0,11,17.333333333333332,11.0,False,0.0,True,False,,44.0,Healthcare,Scotland,Low,190,297886.72
SME_0137,2025-05-01,707.0,12,15.333333333333334,3.0,True,56581.98,True,False,,45.0,Healthcare,Scotland,Low,190,297886.72
SME_0137,2025-06-01,703.0,8,12.0,8.0,True,0.0,True,False,,46.0,Healthcare,Scotland,Low,190,297886.72
SME_0137,2025-07-01,698.0,14,10.333333333333334,-20.0,False,0.0,True,False,,47.0,Healthcare,Scotland,Low,190,297886.72
SME_0137,2025-08-01,699.0,10,11.333333333333334,-8.0,True,52806.41,True,False,,48.0,Healthcare,Scotland,Low,190,297886.72
SME_0137,2025-09-01,713.0,18,10.666666666666666,10.0,False,0.0,True,False,,49.0,Healthcare,Scotland,Low,190,297886.72
SME_0137,2025-10-01,702.0,15,14.0,4.0,False,0.0,True,False,,50.0,Healthcare,Scotland,Low,190,297886.72
SME_0137,2025-11-01,688.0,13,14.333333333333334,-11.0,False,0.0,True,False,,51.0,Healthcare,Scotland,Low,190,297886.72
SME_0137,2025-12-01,694.0,14,15.333333333333334,-19.0,False,0.0,True,False,,52.0,Healthcare,Scotland,Low,190,297886.72
SME_0137,2026-01-01,712.0,14,14.0,10.0,False,0.0,True,False,,53.0,Healthcare,Scotland,Low,190,297886.72
SME_0138,2024-08-01,607.0,15,,,False,0.0,True,False,,31.0,Services,London,Medium,184,465584.75
SME_0138,2024-09-01,604.0,11,15.0,,False,0.0,True,False,,32.0,Services,London,Medium,184,465584.75
SME_0138,2024-10-01,602.0,10,13.0,,False,0.0,True,False,,33.0,Services,London,Medium,184,465584.75
SME_0138,2024-11-01,582.0,10,12.0,-25.0,False,0.0,True,False,,34.0,Services,London,Medium,184,465584.75
SME_0138,2024-12-01,597.0,11,10.333333333333334,-7.0,False,0.0,True,False,,35.0,Services,London,Medium,184,465584.75
SME_0138,2025-01-01,590.0,10,10.333333333333334,-12.0,True,0.0,True,False,,36.0,Services,London,Medium,184,465584.75
SME_0138,2025-02-01,581.0,14,10.333333333333334,-1.0,True,0.0,True,False,,37.0,Services,London,Medium,184,465584.75
SME_0138,2025-03-01,591.0,10,11.666666666666666,-6.0,False,0.0,True,False,,38.0,Services,London,Medium,184,465584.75
SME_0138,2025-04-01,583.0,7,11.333333333333334,-7.0,False,0.0,True,False,,39.0,Services,London,Medium,184,465584.75
SME_0138,2025-05-01,583.0,16,10.333333333333334,2.0,False,0.0,True,False,,40.0,Services,London,Medium,184,465584.75
SME_0138,2025-06-01,571.0,10,11.0,-20.0,False,0.0,True,False,,41.0,Services,London,Medium,184,465584.75
SME_0138,2025-07-01,591.0,11,11.0,8.0,False,0.0,True,False,,42.0,Services,London,Medium,184,465584.75
SME_0138,2025-08-01,591.0,15,12.333333333333334,8.0,False,0.0,True,False,,43.0,Services,London,Medium,184,465584.75
SME_0138,2025-09-01,599.0,12,12.0,28.0,False,0.0,True,False,,44.0,Services,London,Medium,184,465584.75
SME_0138,2025-10-01,594.0,12,12.666666666666666,3.0,False,0.0,True,False,,45.0,Services,London,Medium,184,465584.75
SME_0138,2025-11-01,610.0,8,13.0,19.0,False,0.0,True,False,,46.0,Services,London,Medium,184,465584.75
SME_0138,2025-12-01,586.0,7,10.666666666666666,-13.0,False,0.0,True,False,,47.0,Services,London,Medium,184,465584.75
SME_0138,2026-01-01,603.0,5,9.0,9.0,False,0.0,True,False,,48.0,Services,London,Medium,184,465584.75
SME_0139,2024-08-01,702.0,20,,,False,0.0,True,False,,26.0,Technology,Midlands,Low,63,174745.25
SME_0139,2024-09-01,703.0,15,20.0,,False,0.0,True,False,,27.0,Technology,Midlands,Low,63,174745.25
SME_0139,2024-10-01,716.0,21,17.5,,False,0.0,True,False,,28.0,Technology,Midlands,Low,63,174745.25
SME_0139,2024-11-01,689.0,12,18.666666666666668,-13.0,False,0.0,True,False,,29.0,Technology,Midlands,Low,63,174745.25
SME_0139,2024-12-01,695.0,16,16.0,-8.0,True,58252.52,True,False,,30.0,Technology,Midlands,Low,63,174745.25
SME_0139,2025-01-01,696.0,20,16.333333333333332,-20.0,False,0.0,True,False,,31.0,Technology,Midlands,Low,63,174745.25
SME_0139,2025-02-01,709.0,12,16.0,20.0,False,0.0,True,False,,32.0,Technology,Midlands,Low,63,174745.25
SME_0139,2025-03-01,709.0,14,16.0,14.0,False,0.0,True,False,,33.0,Technology,Midlands,Low,63,174745.25
SME_0139,2025-04-01,710.0,18,15.333333333333334,14.0,False,0.0,True,False,,34.0,Technology,Midlands,Low,63,174745.25
SME_0139,2025-05-01,712.0,10,14.666666666666666,3.0,False,0.0,True,False,,35.0,Technology,Midlands,Low,63,174745.25
SME_0139,2025-06-01,737.0,15,14.0,28.0,True,42591.55,True,False,,36.0,Technology,Midlands,Low,63,174745.25
SME_0139,2025-07-01,739.0,19,14.333333333333334,29.0,False,0.0,True,False,,37.0,Technology,Midlands,Low,63,174745.25
SME_0139,2025-08-01,728.0,21,14.666666666666666,16.0,False,0.0,True,False,,38.0,Technology,Midlands,Low,63,174745.25
SME_0139,2025-09-01,726.0,15,18.333333333333332,-11.0,False,0.0,True,False,,39.0,Technology,Midlands,Low,63,174745.25
SME_0139,2025-10-01,718.0,12,18.333333333333332,-21.0,False,0.0,True,False,,40.0,Technology,Midlands,Low,63,174745.25
SME_0139,2025-11-01,716.0,14,16.0,-12.0,False,0.0,True,False,,41.0,Technology,Midlands,Low,63,174745.25
SME_0139,2025-12-01,737.0,19,13.666666666666666,11.0,False,0.0,True,False,,42.0,Technology,Midlands,Low,63,174745.25
SME_0139,2026-01-01,734.0,20,15.0,16.0,False,0.0,True,False,,43.0,Technology,Midlands,Low,63,174745.25
SME_0140,2024-08-01,596.0,12,,,True,42431.71,True,False,,30.0,Retail,Scotland,Medium,168,878981.77
SME_0140,2024-09-01,614.0,10,12.0,,False,0.0,True,False,,31.0,Retail,Scotland,Medium,168,878981.77
SME_0140,2024-10-01,576.0,4,11.0,,False,0.0,True,False,,32.0,Retail,Scotland,Medium,168,878981.77
SME_0140,2024-11-01,578.0,3,8.666666666666666,-18.0,False,0.0,True,False,,33.0,Retail,Scotland,Medium,168,878981.77
SME_0140,2024-12-01,577.0,12,5.666666666666667,-37.0,True,18415.36,True,False,,34.0,Retail,Scotland,Medium,168,878981.77
SME_0140,2025-01-01,562.0,10,6.333333333333333,-14.0,False,0.0,True,False,,35.0,Retail,Scotland,Medium,168,878981.77
SME_0140,2025-02-01,558.0,11,8.333333333333334,-20.0,False,0.0,True,False,,36.0,Retail,Scotland,Medium,168,878981.77
SME_0140,2025-03-01,539.0,9,11.0,-38.0,False,0.0,True,False,,37.0,Retail,Scotland,Medium,168,878981.77
SME_0140,2025-04-01,536.0,10,10.0,-26.0,False,0.0,True,False,,38.0,Retail,Scotland,Medium,168,878981.77
SME_0140,2025-05-01,515.0,6,10.0,-43.0,True,0.0,True,False,,39.0,Retail,Scotland,Medium,168,878981.77
SME_0140,2025-06-01,524.0,6,8.333333333333334,-15.0,False,0.0,True,False,,40.0,Retail,Scotland,Medium,168,878981.77
SME_0140,2025-07-01,528.0,7,7.333333333333333,-8.0,False,0.0,True,False,,41.0,Retail,Scotland,Medium,168,878981.77
SME_0140,2025-08-01,526.0,10,6.333333333333333,11.0,False,0.0,True,False,,42.0,Retail,Scotland,Medium,168,878981.77
SME_0140,2025-09-01,520.0,6,7.666666666666667,-4.0,False,0.0,True,False,,43.0,Retail,Scotland,Medium,168,878981.77
SME_0140,2025-10-01,523.0,5,7.666666666666667,-5.0,False,0.0,True,False,,44.0,Retail,Scotland,Medium,168,878981.77
SME_0140,2025-11-01,517.0,4,7.0,-9.0,True,0.0,True,False,,45.0,Retail,Scotland,Medium,168,878981.77
SME_0140,2025-12-01,528.0,4,5.0,8.0,False,0.0,True,False,,46.0,Retail,Scotland,Medium,168,878981.77
SME_0140,2026-01-01,515.0,3,4.333333333333333,-8.0,False,0.0,True,False,,47.0,Retail,Scotland,Medium,168,878981.77
SME_0141,2024-08-01,670.0,12,,,False,0.0,True,False,,4.0,Services,South East,Medium,187,1007439.2
SME_0141,2024-09-01,655.0,11,12.0,,True,0.0,True,False,,5.0,Services,South East,Medium,187,1007439.2
SME_0141,2024-10-01,668.0,12,11.5,,False,0.0,True,False,,6.0,Services,South East,Medium,187,1007439.2
SME_0141,2024-11-01,653.0,14,11.666666666666666,-17.0,False,0.0,True,False,,7.0,Services,South East,Medium,187,1007439.2
SME_0141,2024-12-01,672.0,12,12.333333333333334,17.0,True,0.0,True,False,,8.0,Services,South East,Medium,187,1007439.2
SME_0141,2025-01-01,666.0,9,12.666666666666666,-2.0,False,0.0,True,False,,9.0,Services,South East,Medium,187,1007439.2
SME_0141,2025-02-01,655.0,16,11.666666666666666,2.0,False,0.0,True,False,,10.0,Services,South East,Medium,187,1007439.2
SME_0141,2025-03-01,652.0,12,12.333333333333334,-20.0,False,0.0,True,False,,11.0,Services,South East,Medium,187,1007439.2
SME_0141,2025-04-01,645.0,11,12.333333333333334,-21.0,False,0.0,True,False,,12.0,Services,South East,Medium,187,1007439.2
SME_0141,2025-05-01,626.0,6,13.0,-29.0,False,0.0,True,False,,13.0,Services,South East,Medium,187,1007439.2
SME_0141,2025-06-01,627.0,16,9.666666666666666,-25.0,False,0.0,True,False,,14.0,Services,South East,Medium,187,1007439.2
SME_0141,2025-07-01,621.0,16,11.0,-24.0,False,0.0,True,False,,15.0,Services,South East,Medium,187,1007439.2
SME_0141,2025-08-01,632.0,11,12.666666666666666,6.0,False,0.0,True,False,,16.0,Services,South East,Medium,187,1007439.2
SME_0141,2025-09-01,634.0,17,14.333333333333334,7.0,True,13312.31,True,False,,17.0,Services,South East,Medium,187,1007439.2
SME_0141,2025-10-01,653.0,15,14.666666666666666,32.0,False,0.0,True,False,,18.0,Services,South East,Medium,187,1007439.2
SME_0141,2025-11-01,642.0,16,14.333333333333334,10.0,True,0.0,True,False,,19.0,Services,South East,Medium,187,1007439.2
SME_0141,2025-12-01,650.0,12,16.0,16.0,True,56770.93,True,False,,20.0,Services,South East,Medium,187,1007439.2
