business_id,month,credit_score,engagement_events,funding_applied,funding_granted_gbp,is_active
SME_0077,2025-04-01,583,7,False,0.0,True
SME_0077,2025-05-01,576,11,False,0.0,True
SME_0077,2025-06-01,573,7,False,0.0,True
SME_0077,2025-07-01,598,5,False,0.0,True
SME_0077,2025-08-01,613,2,False,0.0,True
SME_0077,2025-09-01,604,8,False,0.0,True
SME_0077,2025-10-01,578,5,False,0.0,True
SME_0077,2025-11-01,553,4,False,0.0,True
SME_0077,2025-12-01,540,1,False,0.0,True
SME_0077,2026-01-01,539,5,False,0.0,True
SME_0078,2024-08-01,522,10,False,0.0,True
SME_0078,2024-09-01,504,8,True,0.0,True
SME_0078,2024-10-01,504,8,True,9360.23,True
SME_0078,2024-11-01,497,11,False,0.0,True
SME_0078,2024-12-01,506,6,False,0.0,True
SME_0078,2025-01-01,502,3,True,0.0,True
SME_0078,2025-02-01,509,10,True,0.0,True
SME_0078,2025-03-01,508,5,False,0.0,True
SME_0078,2025-04-01,535,4,False,0.0,True
SME_0078,2025-05-01,521,5,True,40379.82,True
SME_0078,2025-06-01,513,6,False,0.0,True
SME_0078,2025-07-01,516,9,False,0.0,True
SME_0078,2025-08-01,526,8,False,0.0,True
SME_0078,2025-09-01,525,8,True,0.0,True
SME_0078,2025-10-01,519,4,False,0.0,True
SME_0078,2025-11-01,503,3,False,0.0,True
SME_0078,2025-12-01,522,3,False,0.0,True
SME_0078,2026-01-01,530,4,False,0.0,True
SME_0079,2024-08-01,605,11,False,0.0,True
SME_0079,2024-09-01,584,11,False,0.0,True
SME_0079,2024-10-01,580,14,False,0.0,True
SME_0079,2024-11-01,575,6,False,0.0,True
SME_0079,2024-12-01,582,9,False,0.0,True
SME_0079,2025-01-01,609,4,True,51529.55,True
SME_0079,2025-02-01,609,12,True,58233.18,True
SME_0079,2025-03-01,593,6,False,0.0,True
SME_0079,2025-04-01,590,8,False,0.0,True
SME_0079,2025-05-01,582,11,False,0.0,True
SME_0079,2025-06-01,564,8,False,0.0,True
SME_0079,2025-07-01,554,13,False,0.0,True
SME_0079,2025-08-01,565,9,False,0.0,True
SME_0079,2025-09-01,573,9,False,0.0,True
SME_0079,2025-10-01,582,8,False,0.0,True
SME_0079,2025-11-01,603,11,False,0.0,True
SME_0079,2025-12-01,602,12,True,0.0,True
SME_0079,2026-01-01,593,9,False,0.0,True
SME_0080,2024-08-01,615,15,True,38385.32,True
SME_0080,2024-09-01,596,15,False,0.0,True
SME_0080,2024-10-01,596,6,True,0.0,True
SME_0080,2024-11-01,588,14,False,0.0,True
SME_0080,2024-12-01,610,10,False,0.0,True
SME_0080,2025-01-01,606,7,True,0.0,True
SME_0080,2025-02-01,619,9,False,0.0,True
SME_0080,2025-03-01,628,6,False,0.0,True
SME_0080,2025-04-01,608,14,False,0.0,True
SME_0080,2025-05-01,611,7,False,0.0,True
SME_0080,2025-06-01,597,11,False,0.0,True
SME_0080,2025-07-01,614,8,False,0.0,True
SME_0080,2025-08-01,616,10,False,0.0,True
SME_0080,2025-09-01,618,12,True,0.0,True
SME_0080,2025-10-01,631,14,False,0.0,True
SME_0080,2025-11-01,637,10,False,0.0,True
SME_0080,2025-12-01,632,20,False,0.0,True
SME_0080,2026-01-01,638,12,False,0.0,True
SME_0081,2024-08-01,652,14,False,0.0,True
SME_0081,2024-09-01,641,13,False,0.0,True
SME_0081,2024-10-01,642,11,False,0.0,True
SME_0081,2024-11-01,649,8,False,0.0,True
SME_0081,2024-12-01,648,7,False,0.0,True
SME_0081,2025-01-01,668,15,False,0.0,True
SME_0081,2025-02-01,670,15,True,25473.47,True
SME_0081,2025-03-01,682,11,True,38798.46,True
SME_0081,2025-04-01,668,15,False,0.0,True
SME_0081,2025-05-01,662,17,True,65226.81,True
SME_0081,2025-06-01,639,12,True,7133.99,True
SME_0081,2025-07-01,617,8,False,0.0,True
SME_0081,2025-08-01,628,6,False,0.0,True
SME_0081,2025-09-01,634,10,True,0.0,True
SME_0081,2025-10-01,664,12,False,0.0,True
SME_0081,2025-11-01,673,18,True,64286.48,True
SME_0081,2025-12-01,672,7,False,0.0,True
SME_0081,2026-01-01,638,12,False,0.0,True
SME_0082,2024-08-01,562,14,False,0.0,True
SME_0082,2024-09-01,553,15,True,0.0,True
SME_0082,2024-10-01,537,14,False,0.0,True
SME_0082,2024-11-01,558,9,True,0.0,True
SME_0082,2024-12-01,555,8,False,0.0,True
SME_0082,2025-01-01,550,6,False,0.0,True
SME_0082,2025-02-01,559,15,False,0.0,True
SME_0082,2025-03-01,559,14,False,0.0,True
SME_0082,2025-04-01,558,12,True,38373.48,True
SME_0082,2025-05-01,564,12,False,0.0,True
SME_0082,2025-06-01,568,15,False,0.0,True
SME_0082,2025-07-01,569,7,False,0.0,True
SME_0082,2025-08-01,564,18,False,0.0,True
SME_0082,2025-09-01,586,8,False,0.0,True
SME_0082,2025-10-01,579,17,False,0.0,True
SME_0082,2025-11-01,582,10,False,0.0,True
SME_0082,2025-12-01,583,5,False,0.0,True
SME_0082,2026-01-01,584,9,False,0.0,True
SME_0083,2024-08-01,573,15,False,0.0,True
SME_0083,2024-09-01,552,14,False,0.0,True
SME_0083,2024-10-01,566,12,False,0.0,True
SME_0083,2024-11-01,566,5,False,0.0,True
SME_0083,2024-12-01,581,13,True,0.0,True
SME_0083,2025-01-01,595,2,False,0.0,True
SME_0083,2025-02-01,545,7,False,0.0,True
SME_0083,2025-03-01,554,10,True,0.0,True
SME_0083,2025-04-01,546,10,False,0.0,True
SME_0083,2025-05-01,568,12,False,0.0,True
SME_0083,2025-06-01,565,10,False,0.0,True
SME_0083,2025-07-01,590,9,False,0.0,True
SME_0083,2025-08-01,567,9,False,0.0,True
SME_0083,2025-09-01,553,14,False,0.0,True
SME_0083,2025-10-01,565,5,False,0.0,True
SME_0083,2025-11-01,558,3,False,0.0,True
SME_0083,2025-12-01,556,4,False,0.0,True
SME_0083,2026-01-01,554,6,True,47426.06,True
SME_0084,2024-08-01,630,13,False,0.0,True
SME_0084,2024-09-01,630,11,False,0.0,True
SME_0084,2024-10-01,654,19,False,0.0,True
SME_0084,2024-11-01,640,16,False,0.0,True
SME_0084,2024-12-01,633,14,False,0.0,True
SME_0084,2025-01-01,632,12,False,0.0,True
SME_0084,2025-02-01,618,11,False,0.0,True
SME_0084,2025-03-01,619,11,False,0.0,True
SME_0084,2025-04-01,620,8,True,28333.41,True
SME_0084,2025-05-01,618,11,True,11353.52,True
SME_0084,2025-06-01,613,13,False,0.0,True
SME_0084,2025-07-01,610,11,True,55050.14,True
SME_0084,2025-08-01,607,6,False,0.0,True
SME_0084,2025-09-01,616,13,False,0.0,True
SME_0084,2025-10-01,634,13,True,0.0,True
SME_0084,2025-11-01,617,13,True,13098.8,True
SME_0084,2025-12-01,627,10,False,0.0,True
SME_0084,2026-01-01,635,11,False,0.0,True
SME_0085,2024-08-01,632,13,False,0.0,True
SME_0085,2024-09-01,638,7,False,0.0,True
SME_0085,2024-10-01,641,9,False,0.0,True
SME_0085,2024-11-01,646,18,False,0.0,True
SME_0085,2024-12-01,637,7,False,0.0,True
SME_0085,2025-01-01,646,17,False,0.0,True
SME_0085,2025-02-01,624,7,False,0.0,True
SME_0085,2025-03-01,621,10,False,0.0,True
SME_0085,2025-04-01,628,17,True,0.0,True
SME_0085,2025-05-01,623,14,False,0.0,True
SME_0085,2025-06-01,645,18,False,0.0,True
SME_0085,2025-07-01,645,14,True,53279.24,True
SME_0085,2025-08-01,624,16,False,0.0,True
SME_0085,2025-09-01,631,13,False,0.0,True
SME_0085,2025-10-01,607,7,False,0.0,True
SME_0085,2025-11-01,600,17,False,0.0,True
SME_0085,2025-12-01,620,11,False,0.0,True
SME_0085,2026-01-01,623,8,False,0.0,True
SME_0086,2024-08-01,595,11,False,0.0,True
SME_0086,2024-09-01,606,9,True,26615.75,True
SME_0086,2024-10-01,594,10,False,0.0,True
SME_0086,2024-11-01,584,13,False,0.0,True
SME_0086,2024-12-01,581,12,False,0.0,True
SME_0086,2025-01-01,587,9,False,0.0,True
SME_0086,2025-02-01,578,12,True,20749.53,True
SME_0086,2025-03-01,575,12,False,0.0,True
SME_0086,2025-04-01,579,9,False,0.0,True
SME_0086,2025-05-01,569,14,False,0.0,True
SME_0086,2025-06-01,549,12,False,0.0,True
SME_0086,2025-07-01,547,14,True,0.0,True
SME_0086,2025-08-01,546,16,False,0.0,True
SME_0086,2025-09-01,530,9,False,0.0,True
SME_0086,2025-10-01,553,7,False,0.0,True
SME_0086,2025-11-01,558,16,True,0.0,True
SME_0086,2025-12-01,565,5,False,0.0,True
SME_0086,2026-01-01,572,9,False,0.0,True
SME_0087,2024-08-01,611,13,True,0.0,True
SME_0087,2024-09-01,615,11,False,0.0,True
SME_0087,2024-10-01,611,13,False,0.0,True
SME_0087,2024-11-01,586,11,False,0.0,True
SME_0087,2024-12-01,587,14,False,0.0,True
SME_0087,2025-01-01,597,15,False,0.0,True
SME_0087,2025-02-01,598,9,False,0.0,True
SME_0087,2025-03-01,613,14,False,0.0,True
SME_0087,2025-04-01,626,8,False,0.0,True
SME_0087,2025-05-01,635,12,False,0.0,True
SME_0087,2025-06-01,634,11,False,0.0,True
SME_0087,2025-07-01,628,14,False,0.0,True
SME_0087,2025-08-01,614,14,True,0.0,True
SME_0087,2025-09-01,603,12,False,0.0,True
SME_0087,2025-10-01,603,0,False,0.0,False
SME_0087,2025-11-01,603,0,False,0.0,False
SME_0087,2025-12-01,603,0,False,0.0,False
SME_0087,2026-01-01,603,0,False,0.0,False
SME_0088,2024-08-01,605,11,False,0.0,True
SME_0088,2024-09-01,612,10,False,0.0,True
SME_0088,2024-10-01,616,17,False,0.0,True
SME_0088,2024-11-01,642,6,False,0.0,True
SME_0088,2024-12-01,656,16,False,0.0,True
SME_0088,2025-01-01,666,10,True,30857.7,True
SME_0088,2025-02-01,671,3,False,0.0,True
SME_0088,2025-03-01,685,7,False,0.0,True
SME_0088,2025-04-01,672,16,False,0.0,True
SME_0088,2025-05-01,652,11,False,0.0,True
SME_0088,2025-06-01,654,8,False,0.0,True
SME_0088,2025-07-01,654,0,False,0.0,False
SME_0088,2025-08-01,654,0,False,0.0,False
SME_0088,2025-09-01,654,0,False,0.0,False
SME_0088,2025-10-01,654,0,False,0.0,False
SME_0088,2025-11-01,654,0,False,0.0,False
SME_0088,2025-12-01,654,0,False,0.0,False
SME_0088,2026-01-01,654,0,False,0.0,False
SME_0089,2024-08-01,579,9,False,0.0,True
SME_0089,2024-09-01,596,11,False,0.0,True
SME_0089,2024-10-01,596,11,False,0.0,True
SME_0089,2024-11-01,598,13,True,0.0,True
SME_0089,2024-12-01,607,9,False,0.0,True
SME_0089,2025-01-01,630,6,False,0.0,True
SME_0089,2025-02-01,624,5,False,0.0,True
SME_0089,2025-03-01,623,6,False,0.0,True
SME_0089,2025-04-01,623,12,True,49768.26,True
SME_0089,2025-05-01,612,10,False,0.0,True
SME_0089,2025-06-01,625,6,False,0.0,True
SME_0089,2025-07-01,639,10,False,0.0,True
SME_0089,2025-08-01,656,16,False,0.0,True
SME_0089,2025-09-01,644,8,False,0.0,True
SME_0089,2025-10-01,628,14,True,51857.96,True
SME_0089,2025-11-01,626,13,False,0.0,True
SME_0089,2025-12-01,604,7,False,0.0,True
SME_0089,2026-01-01,617,6,False,0.0,True
SME_0090,2024-08-01,555,14,False,0.0,True
SME_0090,2024-09-01,561,12,False,0.0,True
SME_0090,2024-10-01,547,7,False,0.0,True
SME_0090,2024-11-01,543,10,False,0.0,True
SME_0090,2024-12-01,548,11,False,0.0,True
SME_0090,2025-01-01,527,5,False,0.0,True
SME_0090,2025-02-01,532,13,False,0.0,True
SME_0090,2025-03-01,540,6,True,0.0,True
SME_0090,2025-04-01,540,8,False,0.0,True
SME_0090,2025-05-01,537,9,False,0.0,True
SME_0090,2025-06-01,536,5,False,0.0,True
SME_0090,2025-07-01,564,5,True,0.0,True
SME_0090,2025-08-01,556,7,False,0.0,True
SME_0090,2025-09-01,547,5,False,0.0,True
SME_0090,2025-10-01,541,5,False,0.0,True
SME_0090,2025-11-01,532,6,False,0.0,True
SME_0090,2025-12-01,533,3,False,0.0,True
SME_0090,2026-01-01,526,4,False,0.0,True
SME_0091,2024-08-01,585,5,False,0.0,True
SME_0091,2024-09-01,590,8,False,0.0,True
SME_0091,2024-10-01,579,7,False,0.0,True
SME_0091,2024-11-01,593,13,False,0.0,True
SME_0091,2024-12-01,591,10,False,0.0,True
SME_0091,2025-01-01,596,13,False,0.0,True
SME_0091,2025-02-01,601,4,False,0.0,True
SME_0091,2025-03-01,626,3,False,0.0,True
SME_0091,2025-04-01,604,11,False,0.0,True
SME_0091,2025-05-01,609,6,False,0.0,True
SME_0091,2025-06-01,606,3,False,0.0,True
SME_0091,2025-07-01,608,10,False,0.0,True
SME_0091,2025-08-01,593,5,False,0.0,True
SME_0091,2025-09-01,597,5,False,0.0,True
SME_0091,2025-10-01,597,0,False,0.0,False
SME_0091,2025-11-01,597,0,False,0.0,False
SME_0091,2025-12-01,597,0,False,0.0,False
SME_0091,2026-01-01,597,0,False,0.0,False
SME_0092,2024-08-01,602,9,False,0.0,True
SME_0092,2024-09-01,599,18,True,0.0,True
SME_0092,2024-10-01,601,8,False,0.0,True
SME_0092,2024-11-01,601,12,False,0.0,True
SME_0092,2024-12-01,599,7,True,48033.71,True
SME_0092,2025-01-01,623,12,False,0.0,True
SME_0092,2025-02-01,626,16,False,0.0,True
SME_0092,2025-03-01,630,10,False,0.0,True
SME_0092,2025-04-01,638,11,False,0.0,True
SME_0092,2025-05-01,645,16,False,0.0,True
SME_0092,2025-06-01,659,14,False,0.0,True
SME_0092,2025-07-01,670,13,False,0.0,True
SME_0092,2025-08-01,666,21,False,0.0,True
SME_0092,2025-09-01,656,14,False,0.0,True
SME_0092,2025-10-01,646,11,False,0.0,True
SME_0092,2025-11-01,655,15,True,58119.68,True
SME_0092,2025-12-01,655,14,False,0.0,True
SME_0092,2026-01-01,656,11,False,0.0,True
SME_0093,2024-08-01,567,15,False,0.0,True
SME_0093,2024-09-01,550,10,False,0.0,True
SME_0093,2024-10-01,545,6,False,0.0,True
SME_0093,2024-11-01,538,9,True,0.0,True
SME_0093,2024-12-01,541,7,False,0.0,True
SME_0093,2025-01-01,556,9,False,0.0,True
SME_0093,2025-02-01,564,6,False,0.0,True
SME_0093,2025-03-01,552,6,False,0.0,True
SME_0093,2025-04-01,557,8,True,0.0,True
SME_0093,2025-05-01,573,10,False,0.0,True
SME_0093,2025-06-01,564,5,False,0.0,True
SME_0093,2025-07-01,556,5,False,0.0,True
SME_0093,2025-08-01,559,7,False,0.0,True
SME_0093,2025-09-01,552,6,True,0.0,True
SME_0093,2025-10-01,550,1,False,0.0,True
SME_0093,2025-11-01,556,3,False,0.0,True
SME_0093,2025-12-01,577,5,True,0.0,True
SME_0093,2026-01-01,561,5,False,0.0,True
SME_0094,2024-08-01,620,11,False,0.0,True
SME_0094,2024-09-01,614,13,True,0.0,True
SME_0094,2024-10-01,618,18,False,0.0,True
SME_0094,2024-11-01,612,11,False,0.0,True
SME_0094,2024-12-01,616,16,False,0.0,True
SME_0094,2025-01-01,637,8,False,0.0,True
SME_0094,2025-02-01,623,9,False,0.0,True
SME_0094,2025-03-01,617,13,False,0.0,True
SME_0094,2025-04-01,606,9,False,0.0,True
SME_0094,2025-05-01,610,12,True,0.0,True
SME_0094,2025-06-01,587,14,False,0.0,True
SME_0094,2025-07-01,587,0,False,0.0,False
SME_0094,2025-08-01,587,0,False,0.0,False
SME_0094,2025-09-01,587,0,False,0.0,False
SME_0094,2025-10-01,587,0,False,0.0,False
SME_0094,2025-11-01,587,0,False,0.0,False
SME_0094,2025-12-01,587,0,False,0.0,False
SME_0094,2026-01-01,587,0,False,0.0,False
SME_0095,2024-08-01,505,6,False,0.0,True
SME_0095,2024-09-01,498,6,False,0.0,True
SME_0095,2024-10-01,506,7,False,0.0,True
SME_0095,2024-11-01,511,8,True,0.0,True
SME_0095,2024-12-01,500,8,False,0.0,True
SME_0095,2025-01-01,522,7,False,0.0,True
SME_0095,2025-02-01,527,5,False,0.0,True
SME_0095,2025-03-01,520,5,False,0.0,True
SME_0095,2025-04-01,523,2,False,0.0,True
SME_0095,2025-05-01,521,4,False,0.0,True
SME_0095,2025-06-01,518,3,False,0.0,True
SME_0095,2025-07-01,500,8,False,0.0,True
SME_0095,2025-08-01,500,0,False,0.0,False
SME_0095,2025-09-01,500,0,False,0.0,False
SME_0095,2025-10-01,500,0,False,0.0,False
SME_0095,2025-11-01,500,0,False,0.0,False
SME_0095,2025-12-01,500,0,False,0.0,False
SME_0095,2026-01-01,500,0,False,0.0,False
SME_0096,2024-08-01,705,17,False,0.0,True
SME_0096,2024-09-01,719,17,False,0.0,True
SME_0096,2024-10-01,722,6,False,0.0,True
SME_0096,2024-11-01,738,14,True,60941.87,True
SME_0096,2024-12-01,731,16,False,0.0,True
SME_0096,2025-01-01,726,17,False,0.0,True
SME_0096,2025-02-01,712,16,False,0.0,True
SME_0096,2025-03-01,710,23,False,0.0,True
SME_0096,2025-04-01,715,12,False,0.0,True
SME_0096,2025-05-01,699,13,False,0.0,True
SME_0096,2025-06-01,722,20,True,76181.41,True
SME_0096,2025-07-01,720,16,False,0.0,True
SME_0096,2025-08-01,716,21,False,0.0,True
SME_0096,2025-09-01,708,16,True,26791.9,True
SME_0096,2025-10-01,720,9,False,0.0,True
SME_0096,2025-11-01,715,10,True,16141.42,True
SME_0096,2025-12-01,699,10,False,0.0,True
SME_0096,2026-01-01,702,12,False,0.0,True
SME_0097,2024-08-01,697,10,False,0.0,True
SME_0097,2024-09-01,696,17,False,0.0,True
SME_0097,2024-10-01,686,16,True,40300.27,True
SME_0097,2024-11-01,667,23,True,0.0,True
SME_0097,2024-12-01,684,9,False,0.0,True
SME_0097,2025-01-01,669,11,True,23146.3,True
SME_0097,2025-02-01,662,10,False,0.0,True
SME_0097,2025-03-01,664,16,False,0.0,True
SME_0097,2025-04-01,668,15,False,0.0,True
SME_0097,2025-05-01,680,15,True,26634.18,True
SME_0097,2025-06-01,671,13,False,0.0,True
SME_0097,2025-07-01,674,16,False,0.0,True
SME_0097,2025-08-01,686,15,False,0.0,True
SME_0097,2025-09-01,678,8,False,0.0,True
SME_0097,2025-10-01,668,12,False,0.0,True
SME_0097,2025-11-01,696,11,True,0.0,True
SME_0097,2025-12-01,711,14,False,0.0,True
SME_0097,2026-01-01,697,11,False,0.0,True
SME_0098,2024-08-01,529,15,False,0.0,True
SME_0098,2024-09-01,554,6,False,0.0,True
SME_0098,2024-10-01,562,16,False,0.0,True
SME_0098,2024-11-01,573,5,True,0.0,True
SME_0098,2024-12-01,590,5,False,0.0,True
SME_0098,2025-01-01,573,4,False,0.0,True
SME_0098,2025-02-01,567,5,True,0.0,True
SME_0098,2025-03-01,540,6,False,0.0,True
SME_0098,2025-04-01,550,5,False,0.0,True
SME_0098,2025-05-01,544,3,False,0.0,True
SME_0098,2025-06-01,541,3,False,0.0,True
SME_0098,2025-07-01,547,7,False,0.0,True
SME_0098,2025-08-01,563,3,False,0.0,True
SME_0098,2025-09-01,573,8,False,0.0,True
SME_0098,2025-10-01,563,3,False,0.0,True
SME_0098,2025-11-01,563,2,False,0.0,True
SME_0098,2025-12-01,563,6,True,32494.78,True
SME_0098,2026-01-01,547,2,False,0.0,True
SME_0099,2024-08-01,594,10,False,0.0,True
SME_0099,2024-09-01,576,1,False,0.0,True
SME_0099,2024-10-01,576,5,False,0.0,True
SME_0099,2024-11-01,583,12,False,0.0,True
SME_0099,2024-12-01,608,8,False,0.0,True
SME_0099,2025-01-01,611,7,False,0.0,True
SME_0099,2025-02-01,621,8,False,0.0,True
SME_0099,2025-03-01,588,8,False,0.0,True
SME_0099,2025-04-01,582,9,False,0.0,True
SME_0099,2025-05-01,589,11,False,0.0,True
SME_0099,2025-06-01,596,13,False,0.0,True
SME_0099,2025-07-01,591,8,False,0.0,True
SME_0099,2025-08-01,559,5,False,0.0,True
SME_0099,2025-09-01,548,8,False,0.0,True
SME_0099,2025-10-01,573,8,False,0.0,True
SME_0099,2025-11-01,573,10,False,0.0,True
SME_0099,2025-12-01,587,12,False,0.0,True
SME_0099,2026-01-01,589,13,False,0.0,True
SME_0100,2024-08-01,533,8,True,0.0,True
SME_0100,2024-09-01,524,12,False,0.0,True
SME_0100,2024-10-01,531,6,True,0.0,True
SME_0100,2024-11-01,543,7,False,0.0,True
SME_0100,2024-12-01,558,11,False,0.0,True
SME_0100,2025-01-01,565,8,False,0.0,True
SME_0100,2025-02-01,571,7,False,0.0,True
SME_0100,2025-03-01,577,5,False,0.0,True
SME_0100,2025-04-01,553,8,False,0.0,True
SME_0100,2025-05-01,546,2,False,0.0,True
SME_0100,2025-06-01,558,6,False,0.0,True
SME_0100,2025-07-01,541,7,False,0.0,True
SME_0100,2025-08-01,523,5,False,0.0,True
SME_0100,2025-09-01,532,6,False,0.0,True
SME_0100,2025-10-01,538,3,True,0.0,True
SME_0100,2025-11-01,535,4,False,0.0,True
SME_0100,2025-12-01,528,7,False,0.0,True
SME_0100,2026-01-01,545,3,False,0.0,True
SME_0101,2024-08-01,548,5,False,0.0,True
SME_0101,2024-09-01,540,11,False,0.0,True
SME_0101,2024-10-01,577,2,True,34024.03,True
SME_0101,2024-11-01,581,12,False,0.0,True
SME_0101,2024-12-01,582,8,False,0.0,True
SME_0101,2025-01-01,577,13,False,0.0,True
SME_0101,2025-02-01,572,12,False,0.0,True
SME_0101,2025-03-01,565,8,False,0.0,True
SME_0101,2025-04-01,571,8,False,0.0,True
SME_0101,2025-05-01,585,11,False,0.0,True
SME_0101,2025-06-01,570,14,False,0.0,True
SME_0101,2025-07-01,560,12,False,0.0,True
SME_0101,2025-08-01,565,12,True,0.0,True
SME_0101,2025-09-01,547,10,False,0.0,True
SME_0101,2025-10-01,541,8,False,0.0,True
SME_0101,2025-11-01,572,11,False,0.0,True
SME_0101,2025-12-01,575,12,False,0.0,True
SME_0101,2026-01-01,571,7,True,0.0,True
SME_0102,2024-08-01,607,5,False,0.0,True
SME_0102,2024-09-01,586,9,True,0.0,True
SME_0102,2024-10-01,575,12,False,0.0,True
SME_0102,2024-11-01,590,4,True,39255.1,True
SME_0102,2024-12-01,601,11,False,0.0,True
SME_0102,2025-01-01,589,15,False,0.0,True
SME_0102,2025-02-01,601,9,True,0.0,True
SME_0102,2025-03-01,580,16,True,34579.22,True
SME_0102,2025-04-01,581,7,False,0.0,True
SME_0102,2025-05-01,568,10,False,0.0,True
SME_0102,2025-06-01,571,9,True,11342.58,True
SME_0102,2025-07-01,568,18,True,54806.38,True
SME_0102,2025-08-01,547,10,False,0.0,True
SME_0102,2025-09-01,561,14,False,0.0,True
SME_0102,2025-10-01,547,9,False,0.0,True
SME_0102,2025-11-01,544,11,True,0.0,True
SME_0102,2025-12-01,558,15,False,0.0,True
SME_0102,2026-01-01,597,12,False,0.0,True
SME_0103,2024-08-01,521,6,False,0.0,True
SME_0103,2024-09-01,514,5,False,0.0,True
SME_0103,2024-10-01,504,8,False,0.0,True
SME_0103,2024-11-01,504,5,False,0.0,True
SME_0103,2024-12-01,512,4,False,0.0,True
SME_0103,2025-01-01,522,4,False,0.0,True
SME_0103,2025-02-01,523,2,False,0.0,True
SME_0103,2025-03-01,537,6,False,0.0,True
SME_0103,2025-04-01,536,4,False,0.0,True
SME_0103,2025-05-01,514,3,False,0.0,True
SME_0103,2025-06-01,506,7,False,0.0,True
SME_0103,2025-07-01,506,3,False,0.0,True
SME_0103,2025-08-01,526,2,False,0.0,True
SME_0103,2025-09-01,528,8,False,0.0,True
SME_0103,2025-10-01,530,3,False,0.0,True
SME_0103,2025-11-01,546,7,False,0.0,True
SME_0103,2025-12-01,540,4,False,0.0,True
SME_0103,2026-01-01,541,4,False,0.0,True
SME_0104,2024-08-01,720,13,False,0.0,True
SME_0104,2024-09-01,729,14,False,0.0,True
SME_0104,2024-10-01,723,23,True,0.0,True
SME_0104,2024-11-01,726,11,False,0.0,True
SME_0104,2024-12-01,737,15,False,0.0,True
SME_0104,2025-01-01,748,14,True,12504.61,True
SME_0104,2025-02-01,729,19,False,0.0,True
SME_0104,2025-03-01,715,18,True,17491.59,True
SME_0104,2025-04-01,738,13,False,0.0,True
SME_0104,2025-05-01,743,13,True,46493.5,True
SME_0104,2025-06-01,744,9,False,0.0,True
SME_0104,2025-07-01,744,13,False,0.0,True
SME_0104,2025-08-01,715,14,False,0.0,True
SME_0104,2025-09-01,720,10,False,0.0,True
SME_0104,2025-10-01,728,20,False,0.0,True
SME_0104,2025-11-01,729,23,False,0.0,True
SME_0104,2025-12-01,712,8,False,0.0,True
SME_0104,2026-01-01,726,12,False,0.0,True
SME_0105,2024-08-01,763,26,True,76164.07,True
SME_0105,2024-09-01,781,18,False,0.0,True
SME_0105,2024-10-01,781,15,False,0.0,True
SME_0105,2024-11-01,753,12,False,0.0,True
SME_0105,2024-12-01,765,12,False,0.0,True
SME_0105,2025-01-01,791,20,False,0.0,True
SME_0105,2025-02-01,810,20,False,0.0,True
SME_0105,2025-03-01,788,21,True,70776.36,True
SME_0105,2025-04-01,786,17,False,0.0,True
SME_0105,2025-05-01,778,27,False,0.0,True
SME_0105,2025-06-01,788,25,True,21560.35,True
SME_0105,2025-07-01,798,16,False,0.0,True
SME_0105,2025-08-01,801,17,False,0.0,True
SME_0105,2025-09-01,795,16,False,0.0,True
SME_0105,2025-10-01,799,20,True,48673.5,True
SME_0105,2025-11-01,806,14,False,0.0,True
SME_0105,2025-12-01,786,33,True,76082.47,True
SME_0105,2026-01-01,797,12,False,0.0,True
SME_0106,2024-08-01,532,8,False,0.0,True
SME_0106,2024-09-01,534,4,False,0.0,True
SME_0106,2024-10-01,540,9,False,0.0,True
SME_0106,2024-11-01,532,4,False,0.0,True
SME_0106,2024-12-01,540,13,False,0.0,True
SME_0106,2025-01-01,524,7,False,0.0,True
SME_0106,2025-02-01,551,10,False,0.0,True
SME_0106,2025-03-01,551,0,False,0.0,False
SME_0106,2025-04-01,551,0,False,0.0,False
SME_0106,2025-05-01,551,0,False,0.0,False
SME_0106,2025-06-01,551,0,False,0.0,False
SME_0106,2025-07-01,551,0,False,0.0,False
SME_0106,2025-08-01,551,0,False,0.0,False
SME_0106,2025-09-01,551,0,False,0.0,False
SME_0106,2025-10-01,551,0,False,0.0,False
SME_0106,2025-11-01,551,0,False,0.0,False
SME_0106,2025-12-01,551,0,False,0.0,False
SME_0106,2026-01-01,551,0,False,0.0,False
SME_0107,2024-08-01,568,7,False,0.0,True
SME_0107,2024-09-01,561,6,False,0.0,True
SME_0107,2024-10-01,570,7,False,0.0,True
SME_0107,2024-11-01,583,8,False,0.0,True
SME_0107,2024-12-01,575,10,True,0.0,True
SME_0107,2025-01-01,576,11,True,0.0,True
SME_0107,2025-02-01,576,9,False,0.0,True
SME_0107,2025-03-01,593,8,False,0.0,True
SME_0107,2025-04-01,577,6,False,0.0,True
SME_0107,2025-05-01,567,11,False,0.0,True
SME_0107,2025-06-01,562,7,False,0.0,True
SME_0107,2025-07-01,550,5,False,0.0,True
SME_0107,2025-08-01,557,2,False,0.0,True
SME_0107,2025-09-01,549,6,False,0.0,True
SME_0107,2025-10-01,532,5,False,0.0,True
SME_0107,2025-11-01,547,6,False,0.0,True
SME_0107,2025-12-01,561,5,False,0.0,True
SME_0107,2026-01-01,547,3,True,0.0,True
SME_0108,2024-08-01,569,12,True,0.0,True
SME_0108,2024-09-01,572,11,False,0.0,True
SME_0108,2024-10-01,580,7,False,0.0,True
SME_0108,2024-11-01,595,12,False,0.0,True
SME_0108,2024-12-01,588,11,False,0.0,True
SME_0108,2025-01-01,609,7,False,0.0,True
