business_id,month,credit_score,funding_granted (£),product_used,months_on_platform,sector,region,default_risk_category,created_at,is_churned,engagement_count
SME_0087,2025-05-01,850,0.0,True,12,Services,London,Low,2024-05-04,False,93
SME_0087,2025-06-01,826,0.0,False,13,Services,London,Low,2024-05-04,False,93
SME_0087,2025-07-01,850,0.0,False,14,Services,London,Low,2024-05-04,False,93
SME_0088,2024-08-01,599,0.0,True,8,Technology,South East,High,2023-12-11,False,86
SME_0088,2024-09-01,604,17111.0,False,9,Technology,South East,High,2023-12-11,False,86
SME_0088,2024-10-01,594,0.0,True,10,Technology,South East,High,2023-12-11,False,86
SME_0088,2024-11-01,581,12984.15,False,11,Technology,South East,High,2023-12-11,False,86
SME_0088,2024-12-01,605,0.0,True,12,Technology,South East,High,2023-12-11,False,86
SME_0088,2025-01-01,611,9756.42,False,13,Technology,South East,High,2023-12-11,False,86
SME_0088,2025-02-01,619,0.0,True,14,Technology,South East,High,2023-12-11,False,86
SME_0088,2025-03-01,613,17006.58,False,15,Technology,South East,High,2023-12-11,False,86
SME_0088,2025-04-01,626,8148.44,True,16,Technology,South East,High,2023-12-11,False,86
SME_0088,2025-05-01,619,0.0,False,17,Technology,South East,High,2023-12-11,False,86
SME_0088,2025-06-01,591,0.0,True,18,Technology,South East,High,2023-12-11,False,86
SME_0088,2025-07-01,567,0.0,True,19,Technology,South East,High,2023-12-11,False,86
SME_0089,2024-08-01,440,0.0,False,0,Healthcare,Midlands,Low,2025-05-15,False,119
SME_0089,2024-09-01,421,0.0,True,0,Healthcare,Midlands,Low,2025-05-15,False,119
SME_0089,2024-10-01,439,0.0,True,0,Healthcare,Midlands,Low,2025-05-15,False,119
SME_0089,2024-11-01,411,0.0,False,0,Healthcare,Midlands,Low,2025-05-15,False,119
SME_0089,2024-12-01,417,0.0,True,0,Healthcare,Midlands,Low,2025-05-15,False,119
SME_0089,2025-01-01,420,0.0,True,0,Healthcare,Midlands,Low,2025-05-15,False,119
SME_0089,2025-02-01,436,0.0,True,0,Healthcare,Midlands,Low,2025-05-15,False,119
SME_0089,2025-03-01,408,0.0,True,0,Healthcare,Midlands,Low,2025-05-15,False,119
SME_0089,2025-04-01,437,0.0,True,0,Healthcare,Midlands,Low,2025-05-15,False,119
SME_0089,2025-05-01,454,19508.79,False,0,Healthcare,Midlands,Low,2025-05-15,False,119
SME_0089,2025-06-01,474,0.0,False,1,Healthcare,Midlands,Low,2025-05-15,False,119
SME_0089,2025-07-01,447,0.0,True,2,Healthcare,Midlands,Low,2025-05-15,False,119
SME_0090,2024-08-01,565,0.0,False,19,Healthcare,London,Medium,2023-01-01,False,89
SME_0090,2024-09-01,560,0.0,True,20,Healthcare,London,Medium,2023-01-01,False,89
SME_0090,2024-10-01,535,0.0,True,21,Healthcare,London,Medium,2023-01-01,False,89
SME_0090,2024-11-01,562,0.0,True,22,Healthcare,London,Medium,2023-01-01,False,89
SME_0090,2024-12-01,561,0.0,False,23,Healthcare,London,Medium,2023-01-01,False,89
SME_0090,2025-01-01,576,5007.7,True,24,Healthcare,London,Medium,2023-01-01,False,89
SME_0090,2025-02-01,550,9697.02,False,25,Healthcare,London,Medium,2023-01-01,False,89
SME_0090,2025-03-01,543,8861.29,False,26,Healthcare,London,Medium,2023-01-01,False,89
SME_0090,2025-04-01,572,0.0,False,27,Healthcare,London,Medium,2023-01-01,False,89
SME_0090,2025-05-01,590,0.0,True,28,Healthcare,London,Medium,2023-01-01,False,89
SME_0090,2025-06-01,582,0.0,True,29,Healthcare,London,Medium,2023-01-01,False,89
SME_0090,2025-07-01,560,0.0,True,30,Healthcare,London,Medium,2023-01-01,False,89
SME_0091,2024-08-01,802,0.0,False,0,Retail,South East,Low,2024-08-26,False,111
SME_0091,2024-09-01,815,25170.57,True,1,Retail,South East,Low,2024-08-26,False,111
SME_0091,2024-10-01,803,0.0,True,2,Retail,South East,Low,2024-08-26,False,111
SME_0091,2024-11-01,802,0.0,True,3,Retail,South East,Low,2024-08-26,False,111
SME_0091,2024-12-01,786,0.0,True,4,Retail,South East,Low,2024-08-26,False,111
SME_0091,2025-01-01,813,0.0,True,5,Retail,South East,Low,2024-08-26,False,111
SME_0091,2025-02-01,810,22989.46,False,6,Retail,South East,Low,2024-08-26,False,111
SME_0091,2025-03-01,797,9134.72,False,7,Retail,South East,Low,2024-08-26,False,111
SME_0091,2025-04-01,803,0.0,True,8,Retail,South East,Low,2024-08-26,False,111
SME_0091,2025-05-01,792,0.0,False,9,Retail,South East,Low,2024-08-26,False,111
SME_0091,2025-06-01,770,7177.93,False,10,Retail,South East,Low,2024-08-26,False,111
SME_0091,2025-07-01,792,0.0,True,11,Retail,South East,Low,2024-08-26,False,111
SME_0092,2024-08-01,774,0.0,True,9,Manufacturing,North West,Low,2023-11-05,False,100
SME_0092,2024-09-01,755,0.0,True,10,Manufacturing,North West,Low,2023-11-05,False,100
SME_0092,2024-10-01,783,0.0,True,11,Manufacturing,North West,Low,2023-11-05,False,100
SME_0092,2024-11-01,759,0.0,False,12,Manufacturing,North West,Low,2023-11-05,False,100
SME_0092,2024-12-01,764,0.0,True,13,Manufacturing,North West,Low,2023-11-05,False,100
SME_0092,2025-01-01,753,0.0,True,14,Manufacturing,North West,Low,2023-11-05,False,100
SME_0092,2025-02-01,758,0.0,False,15,Manufacturing,North West,Low,2023-11-05,False,100
SME_0092,2025-03-01,742,0.0,True,16,Manufacturing,North West,Low,2023-11-05,False,100
SME_0092,2025-04-01,740,0.0,True,17,Manufacturing,North West,Low,2023-11-05,False,100
SME_0092,2025-05-01,757,0.0,False,18,Manufacturing,North West,Low,2023-11-05,False,100
SME_0092,2025-06-01,771,0.0,True,19,Manufacturing,North West,Low,2023-11-05,False,100
SME_0092,2025-07-01,800,0.0,True,20,Manufacturing,North West,Low,2023-11-05,False,100
SME_0093,2024-08-01,415,0.0,True,11,Healthcare,Midlands,Low,2023-09-21,False,94
SME_0093,2024-09-01,445,0.0,True,12,Healthcare,Midlands,Low,2023-09-21,False,94
SME_0093,2024-10-01,456,0.0,True,13,Healthcare,Midlands,Low,2023-09-21,False,94
SME_0093,2024-11-01,480,0.0,False,14,Healthcare,Midlands,Low,2023-09-21,False,94
SME_0093,2024-12-01,454,0.0,True,15,Healthcare,Midlands,Low,2023-09-21,False,94
SME_0093,2025-01-01,434,0.0,True,16,Healthcare,Midlands,Low,2023-09-21,False,94
SME_0093,2025-02-01,456,18935.33,True,17,Healthcare,Midlands,Low,2023-09-21,False,94
SME_0093,2025-03-01,426,0.0,True,18,Healthcare,Midlands,Low,2023-09-21,False,94
SME_0093,2025-04-01,433,0.0,False,19,Healthcare,Midlands,Low,2023-09-21,False,94
SME_0093,2025-05-01,403,0.0,False,20,Healthcare,Midlands,Low,2023-09-21,False,94
SME_0093,2025-06-01,385,0.0,True,21,Healthcare,Midlands,Low,2023-09-21,False,94
SME_0093,2025-07-01,385,0.0,True,22,Healthcare,Midlands,Low,2023-09-21,False,94
SME_0094,2024-08-01,387,0.0,True,0,Retail,South East,Low,2024-11-18,False,99
SME_0094,2024-09-01,401,0.0,True,0,Retail,South East,Low,2024-11-18,False,99
SME_0094,2024-10-01,415,0.0,False,0,Retail,South East,Low,2024-11-18,False,99
SME_0094,2024-11-01,403,19219.86,False,0,Retail,South East,Low,2024-11-18,False,99
SME_0094,2024-12-01,405,0.0,True,1,Retail,South East,Low,2024-11-18,False,99
SME_0094,2025-01-01,393,0.0,True,2,Retail,South East,Low,2024-11-18,False,99
SME_0094,2025-02-01,398,0.0,True,3,Retail,South East,Low,2024-11-18,False,99
SME_0094,2025-03-01,414,0.0,False,4,Retail,South East,Low,2024-11-18,False,99
SME_0094,2025-04-01,425,0.0,True,5,Retail,South East,Low,2024-11-18,False,99
SME_0094,2025-05-01,398,0.0,True,6,Retail,South East,Low,2024-11-18,False,99
SME_0094,2025-06-01,400,0.0,True,7,Retail,South East,Low,2024-11-18,False,99
SME_0094,2025-07-01,386,0.0,False,8,Retail,South East,Low,2024-11-18,False,99
SME_0095,2024-08-01,410,14033.68,False,0,Healthcare,South East,Low,2024-10-26,False,100
SME_0095,2024-09-01,433,26013.53,False,0,Healthcare,South East,Low,2024-10-26,False,100
SME_0095,2024-10-01,413,0.0,True,0,Healthcare,South East,Low,2024-10-26,False,100
SME_0095,2024-11-01,412,0.0,False,1,Healthcare,South East,Low,2024-10-26,False,100
SME_0095,2024-12-01,386,22280.25,False,2,Healthcare,South East,Low,2024-10-26,False,100
SME_0095,2025-01-01,376,0.0,False,3,Healthcare,South East,Low,2024-10-26,False,100
SME_0095,2025-02-01,390,25074.23,True,4,Healthcare,South East,Low,2024-10-26,False,100
SME_0095,2025-03-01,376,0.0,True,5,Healthcare,South East,Low,2024-10-26,False,100
SME_0095,2025-04-01,375,0.0,True,6,Healthcare,South East,Low,2024-10-26,False,100
SME_0095,2025-05-01,368,0.0,False,7,Healthcare,South East,Low,2024-10-26,False,100
SME_0095,2025-06-01,359,0.0,True,8,Healthcare,South East,Low,2024-10-26,False,100
SME_0095,2025-07-01,336,0.0,True,9,Healthcare,South East,Low,2024-10-26,False,100
SME_0096,2024-08-01,825,19768.49,False,1,Services,Midlands,Medium,2024-07-13,False,95
SME_0096,2024-09-01,832,0.0,True,2,Services,Midlands,Medium,2024-07-13,False,95
SME_0096,2024-10-01,837,0.0,True,3,Services,Midlands,Medium,2024-07-13,False,95
SME_0096,2024-11-01,844,0.0,True,4,Services,Midlands,Medium,2024-07-13,False,95
SME_0096,2024-12-01,840,0.0,True,5,Services,Midlands,Medium,2024-07-13,False,95
SME_0096,2025-01-01,850,0.0,False,6,Services,Midlands,Medium,2024-07-13,False,95
SME_0096,2025-02-01,850,10802.01,True,7,Services,Midlands,Medium,2024-07-13,False,95
SME_0096,2025-03-01,850,0.0,True,8,Services,Midlands,Medium,2024-07-13,False,95
SME_0096,2025-04-01,850,15337.05,False,9,Services,Midlands,Medium,2024-07-13,False,95
SME_0096,2025-05-01,825,0.0,True,10,Services,Midlands,Medium,2024-07-13,False,95
SME_0096,2025-06-01,848,0.0,True,11,Services,Midlands,Medium,2024-07-13,False,95
SME_0096,2025-07-01,848,0.0,True,12,Services,Midlands,Medium,2024-07-13,False,95
SME_0097,2024-08-01,788,0.0,False,15,Services,Midlands,Low,2023-05-05,False,93
SME_0097,2024-09-01,770,0.0,True,16,Services,Midlands,Low,2023-05-05,False,93
SME_0097,2024-10-01,800,0.0,True,17,Services,Midlands,Low,2023-05-05,False,93
SME_0097,2024-11-01,777,0.0,False,18,Services,Midlands,Low,2023-05-05,False,93
SME_0097,2024-12-01,756,0.0,False,19,Services,Midlands,Low,2023-05-05,False,93
SME_0097,2025-01-01,785,0.0,False,20,Services,Midlands,Low,2023-05-05,False,93
SME_0097,2025-02-01,770,0.0,False,21,Services,Midlands,Low,2023-05-05,False,93
SME_0097,2025-03-01,786,0.0,True,22,Services,Midlands,Low,2023-05-05,False,93
SME_0097,2025-04-01,777,0.0,False,23,Services,Midlands,Low,2023-05-05,False,93
SME_0097,2025-05-01,795,0.0,True,24,Services,Midlands,Low,2023-05-05,False,93
SME_0097,2025-06-01,806,9611.51,True,25,Services,Midlands,Low,2023-05-05,False,93
SME_0097,2025-07-01,801,728.06,False,26,Services,Midlands,Low,2023-05-05,False,93
SME_0098,2024-08-01,315,0.0,True,18,Manufacturing,Scotland,Low,2023-02-04,False,103
SME_0098,2024-09-01,302,0.0,True,19,Manufacturing,Scotland,Low,2023-02-04,False,103
SME_0098,2024-10-01,300,0.0,False,20,Manufacturing,Scotland,Low,2023-02-04,False,103
SME_0098,2024-11-01,310,20500.65,False,21,Manufacturing,Scotland,Low,2023-02-04,False,103
SME_0098,2024-12-01,308,23215.92,False,22,Manufacturing,Scotland,Low,2023-02-04,False,103
SME_0098,2025-01-01,300,0.0,False,23,Manufacturing,Scotland,Low,2023-02-04,False,103
SME_0098,2025-02-01,317,0.0,True,24,Manufacturing,Scotland,Low,2023-02-04,False,103
SME_0098,2025-03-01,310,0.0,True,25,Manufacturing,Scotland,Low,2023-02-04,False,103
SME_0098,2025-04-01,320,0.0,False,26,Manufacturing,Scotland,Low,2023-02-04,False,103
SME_0098,2025-05-01,320,25116.22,True,27,Manufacturing,Scotland,Low,2023-02-04,False,103
SME_0098,2025-06-01,314,0.0,True,28,Manufacturing,Scotland,Low,2023-02-04,False,103
SME_0098,2025-07-01,340,0.0,True,29,Manufacturing,Scotland,Low,2023-02-04,False,103
SME_0099,2024-08-01,687,16259.37,False,1,Retail,London,Low,2024-07-10,False,116
SME_0099,2024-09-01,685,0.0,False,2,Retail,London,Low,2024-07-10,False,116
SME_0099,2024-10-01,675,0.0,False,3,Retail,London,Low,2024-07-10,False,116
SME_0099,2024-11-01,669,0.0,True,4,Retail,London,Low,2024-07-10,False,116
SME_0099,2024-12-01,692,0.0,False,5,Retail,London,Low,2024-07-10,False,116
SME_0099,2025-01-01,710,0.0,True,6,Retail,London,Low,2024-07-10,False,116
SME_0099,2025-02-01,713,0.0,False,7,Retail,London,Low,2024-07-10,False,116
SME_0099,2025-03-01,690,0.0,True,8,Retail,London,Low,2024-07-10,False,116
SME_0099,2025-04-01,707,0.0,False,9,Retail,London,Low,2024-07-10,False,116
SME_0099,2025-05-01,727,0.0,True,10,Retail,London,Low,2024-07-10,False,116
SME_0099,2025-06-01,735,0.0,False,11,Retail,London,Low,2024-07-10,False,116
SME_0099,2025-07-01,717,22697.68,True,12,Retail,London,Low,2024-07-10,False,116
SME_0100,2024-08-01,537,0.0,True,0,Healthcare,London,Low,2025-04-06,False,108
SME_0100,2024-09-01,535,29254.93,False,0,Healthcare,London,Low,2025-04-06,False,108
SME_0100,2024-10-01,506,0.0,True,0,Healthcare,London,Low,2025-04-06,False,108
SME_0100,2024-11-01,509,0.0,True,0,Healthcare,London,Low,2025-04-06,False,108
SME_0100,2024-12-01,507,11927.75,False,0,Healthcare,London,Low,2025-04-06,False,108
SME_0100,2025-01-01,533,0.0,True,0,Healthcare,London,Low,2025-04-06,False,108
SME_0100,2025-02-01,510,12338.08,True,0,Healthcare,London,Low,2025-04-06,False,108
SME_0100,2025-03-01,481,0.0,True,0,Healthcare,London,Low,2025-04-06,False,108
SME_0100,2025-04-01,467,0.0,True,0,Healthcare,London,Low,2025-04-06,False,108
SME_0100,2025-05-01,463,0.0,True,1,Healthcare,London,Low,2025-04-06,False,108
SME_0100,2025-06-01,448,0.0,True,2,Healthcare,London,Low,2025-04-06,False,108
SME_0100,2025-07-01,477,0.0,False,3,Healthcare,London,Low,2025-04-06,False,108
SME_0101,2024-08-01,487,0.0,False,11,Manufacturing,South East,Low,2023-09-21,False,101
SME_0101,2024-09-01,483,18306.43,True,12,Manufacturing,South East,Low,2023-09-21,False,101
SME_0101,2024-10-01,466,0.0,True,13,Manufacturing,South East,Low,2023-09-21,False,101
SME_0101,2024-11-01,464,0.0,True,14,Manufacturing,South East,Low,2023-09-21,False,101
SME_0101,2024-12-01,471,0.0,True,15,Manufacturing,South East,Low,2023-09-21,False,101
SME_0101,2025-01-01,471,0.0,False,16,Manufacturing,South East,Low,2023-09-21,False,101
SME_0101,2025-02-01,444,0.0,True,17,Manufacturing,South East,Low,2023-09-21,False,101
SME_0101,2025-03-01,469,0.0,True,18,Manufacturing,South East,Low,2023-09-21,False,101
SME_0101,2025-04-01,466,0.0,True,19,Manufacturing,South East,Low,2023-09-21,False,101
SME_0101,2025-05-01,469,0.0,True,20,Manufacturing,South East,Low,2023-09-21,False,101
SME_0101,2025-06-01,486,3389.1,True,21,Manufacturing,South East,Low,2023-09-21,False,101
SME_0101,2025-07-01,468,0.0,True,22,Manufacturing,South East,Low,2023-09-21,False,101
SME_0102,2024-08-01,784,0.0,False,3,Services,London,Medium,2024-05-22,False,111
SME_0102,2024-09-01,784,0.0,True,4,Services,London,Medium,2024-05-22,False,111
SME_0102,2024-10-01,809,0.0,True,5,Services,London,Medium,2024-05-22,False,111
SME_0102,2024-11-01,793,8010.42,True,6,Services,London,Medium,2024-05-22,False,111
SME_0102,2024-12-01,816,0.0,True,7,Services,London,Medium,2024-05-22,False,111
SME_0102,2025-01-01,807,0.0,True,8,Services,London,Medium,2024-05-22,False,111
SME_0102,2025-02-01,793,0.0,True,9,Services,London,Medium,2024-05-22,False,111
SME_0102,2025-03-01,816,0.0,True,10,Services,London,Medium,2024-05-22,False,111
SME_0102,2025-04-01,810,0.0,True,11,Services,London,Medium,2024-05-22,False,111
SME_0102,2025-05-01,794,17395.66,True,12,Services,London,Medium,2024-05-22,False,111
SME_0102,2025-06-01,808,15850.91,True,13,Services,London,Medium,2024-05-22,False,111
SME_0102,2025-07-01,808,0.0,True,14,Services,London,Medium,2024-05-22,False,111
SME_0103,2024-08-01,634,0.0,True,0,Services,Scotland,Low,2025-03-30,False,85
SME_0103,2024-09-01,662,29165.6,True,0,Services,Scotland,Low,2025-03-30,False,85
SME_0103,2024-10-01,669,2312.66,True,0,Services,Scotland,Low,2025-03-30,False,85
SME_0103,2024-11-01,677,0.0,False,0,Services,Scotland,Low,2025-03-30,False,85
SME_0103,2024-12-01,684,0.0,True,0,Services,Scotland,Low,2025-03-30,False,85
SME_0103,2025-01-01,711,0.0,True,0,Services,Scotland,Low,2025-03-30,False,85
SME_0103,2025-02-01,709,20516.3,True,0,Services,Scotland,Low,2025-03-30,False,85
SME_0103,2025-03-01,715,0.0,True,0,Services,Scotland,Low,2025-03-30,False,85
SME_0103,2025-04-01,692,0.0,False,1,Services,Scotland,Low,2025-03-30,False,85
SME_0103,2025-05-01,710,29977.21,True,2,Services,Scotland,Low,2025-03-30,False,85
SME_0103,2025-06-01,712,0.0,True,3,Services,Scotland,Low,2025-03-30,False,85
SME_0103,2025-07-01,736,12436.2,False,4,Services,Scotland,Low,2025-03-30,False,85
SME_0104,2024-08-01,593,25813.64,False,11,Healthcare,Scotland,Medium,2023-09-01,False,102
SME_0104,2024-09-01,593,0.0,True,12,Healthcare,Scotland,Medium,2023-09-01,False,102
SME_0104,2024-10-01,590,394.37,False,13,Healthcare,Scotland,Medium,2023-09-01,False,102
SME_0104,2024-11-01,585,0.0,True,14,Healthcare,Scotland,Medium,2023-09-01,False,102
SME_0104,2024-12-01,608,0.0,False,15,Healthcare,Scotland,Medium,2023-09-01,False,102
SME_0104,2025-01-01,623,0.0,True,16,Healthcare,Scotland,Medium,2023-09-01,False,102
SME_0104,2025-02-01,631,0.0,True,17,Healthcare,Scotland,Medium,2023-09-01,False,102
SME_0104,2025-03-01,605,0.0,True,18,Healthcare,Scotland,Medium,2023-09-01,False,102
SME_0104,2025-04-01,581,0.0,False,19,Healthcare,Scotland,Medium,2023-09-01,False,102
SME_0104,2025-05-01,594,10376.88,False,20,Healthcare,Scotland,Medium,2023-09-01,False,102
SME_0104,2025-06-01,589,0.0,False,21,Healthcare,Scotland,Medium,2023-09-01,False,102
SME_0104,2025-07-01,573,10336.92,True,22,Healthcare,Scotland,Medium,2023-09-01,False,102
SME_0105,2024-08-01,822,0.0,False,8,Healthcare,London,Medium,2023-12-26,False,77
SME_0105,2024-09-01,848,0.0,True,9,Healthcare,London,Medium,2023-12-26,False,77
SME_0105,2024-10-01,850,0.0,True,10,Healthcare,London,Medium,2023-12-26,False,77
SME_0105,2024-11-01,846,0.0,True,11,Healthcare,London,Medium,2023-12-26,False,77
SME_0105,2024-12-01,850,0.0,True,12,Healthcare,London,Medium,2023-12-26,False,77
SME_0105,2025-01-01,828,0.0,True,13,Healthcare,London,Medium,2023-12-26,False,77
SME_0105,2025-02-01,807,0.0,False,14,Healthcare,London,Medium,2023-12-26,False,77
SME_0105,2025-03-01,831,0.0,True,15,Healthcare,London,Medium,2023-12-26,False,77
SME_0105,2025-04-01,826,0.0,True,16,Healthcare,London,Medium,2023-12-26,False,77
SME_0105,2025-05-01,842,0.0,True,17,Healthcare,London,Medium,2023-12-26,False,77
SME_0105,2025-06-01,837,0.0,True,18,Healthcare,London,Medium,2023-12-26,False,77
SME_0105,2025-07-01,827,20538.97,True,19,Healthcare,London,Medium,2023-12-26,False,77
SME_0106,2024-08-01,781,21655.66,True,0,Healthcare,Scotland,High,2025-06-17,False,108
SME_0106,2024-09-01,793,0.0,True,0,Healthcare,Scotland,High,2025-06-17,False,108
SME_0106,2024-10-01,823,0.0,True,0,Healthcare,Scotland,High,2025-06-17,False,108
SME_0106,2024-11-01,825,9030.06,True,0,Healthcare,Scotland,High,2025-06-17,False,108
SME_0106,2024-12-01,796,0.0,True,0,Healthcare,Scotland,High,2025-06-17,False,108
SME_0106,2025-01-01,808,0.0,True,0,Healthcare,Scotland,High,2025-06-17,False,108
SME_0106,2025-02-01,827,0.0,True,0,Healthcare,Scotland,High,2025-06-17,False,108
SME_0106,2025-03-01,822,0.0,False,0,Healthcare,Scotland,High,2025-06-17,False,108
SME_0106,2025-04-01,827,0.0,True,0,Healthcare,Scotland,High,2025-06-17,False,108
SME_0106,2025-05-01,815,0.0,False,0,Healthcare,Scotland,High,2025-06-17,False,108
SME_0106,2025-06-01,841,0.0,False,0,Healthcare,Scotland,High,2025-06-17,False,108
SME_0106,2025-07-01,831,0.0,False,1,Healthcare,Scotland,High,2025-06-17,False,108
SME_0107,2024-08-01,608,0.0,False,0,Retail,Midlands,Low,2024-08-27,False,95
SME_0107,2024-09-01,620,6834.36,True,1,Retail,Midlands,Low,2024-08-27,False,95
SME_0107,2024-10-01,643,0.0,True,2,Retail,Midlands,Low,2024-08-27,False,95
SME_0107,2024-11-01,641,0.0,False,3,Retail,Midlands,Low,2024-08-27,False,95
SME_0107,2024-12-01,647,4281.47,False,4,Retail,Midlands,Low,2024-08-27,False,95
SME_0107,2025-01-01,645,28151.14,True,5,Retail,Midlands,Low,2024-08-27,False,95
SME_0107,2025-02-01,645,0.0,True,6,Retail,Midlands,Low,2024-08-27,False,95
SME_0107,2025-03-01,623,0.0,True,7,Retail,Midlands,Low,2024-08-27,False,95
SME_0107,2025-04-01,653,16081.7,False,8,Retail,Midlands,Low,2024-08-27,False,95
SME_0107,2025-05-01,681,0.0,True,9,Retail,Midlands,Low,2024-08-27,False,95
SME_0107,2025-06-01,686,12211.81,True,10,Retail,Midlands,Low,2024-08-27,False,95
SME_0107,2025-07-01,686,0.0,False,11,Retail,Midlands,Low,2024-08-27,False,95
SME_0108,2024-08-01,617,0.0,True,0,Retail,South East,Low,2024-09-28,False,105
SME_0108,2024-09-01,625,0.0,False,0,Retail,South East,Low,2024-09-28,False,105
SME_0108,2024-10-01,645,0.0,True,1,Retail,South East,Low,2024-09-28,False,105
SME_0108,2024-11-01,637,0.0,False,2,Retail,South East,Low,2024-09-28,False,105
SME_0108,2024-12-01,629,24932.59,True,3,Retail,South East,Low,2024-09-28,False,105
SME_0108,2025-01-01,649,0.0,True,4,Retail,South East,Low,2024-09-28,False,105
SME_0108,2025-02-01,671,0.0,True,5,Retail,South East,Low,2024-09-28,False,105
SME_0108,2025-03-01,672,0.0,False,6,Retail,South East,Low,2024-09-28,False,105
SME_0108,2025-04-01,674,0.0,False,7,Retail,South East,Low,2024-09-28,False,105
SME_0108,2025-05-01,651,0.0,True,8,Retail,South East,Low,2024-09-28,False,105
SME_0108,2025-06-01,654,0.0,False,9,Retail,South East,Low,2024-09-28,False,105
SME_0108,2025-07-01,656,0.0,False,10,Retail,South East,Low,2024-09-28,False,105
SME_0109,2024-08-01,300,7453.26,True,0,Services,South East,Low,2025-02-26,False,113
SME_0109,2024-09-01,308,16423.69,True,0,Services,South East,Low,2025-02-26,False,113
SME_0109,2024-10-01,332,0.0,True,0,Services,South East,Low,2025-02-26,False,113
SME_0109,2024-11-01,329,0.0,True,0,Services,South East,Low,2025-02-26,False,113
SME_0109,2024-12-01,339,0.0,False,0,Services,South East,Low,2025-02-26,False,113
SME_0109,2025-01-01,314,0.0,True,0,Services,South East,Low,2025-02-26,False,113
SME_0109,2025-02-01,311,0.0,False,0,Services,South East,Low,2025-02-26,False,113
SME_0109,2025-03-01,300,26458.03,True,1,Services,South East,Low,2025-02-26,False,113
SME_0109,2025-04-01,315,0.0,True,2,Services,South East,Low,2025-02-26,False,113
SME_0109,2025-05-01,300,0.0,True,3,Services,South East,Low,2025-02-26,False,113
SME_0109,2025-06-01,318,16698.33,True,4,Services,South East,Low,2025-02-26,False,113
SME_0109,2025-07-01,331,10241.21,True,5,Services,South East,Low,2025-02-26,False,113
SME_0110,2024-08-01,829,0.0,False,6,Services,Midlands,Medium,2024-02-03,False,102
SME_0110,2024-09-01,830,0.0,True,7,Services,Midlands,Medium,2024-02-03,False,102
SME_0110,2024-10-01,828,6290.16,False,8,Services,Midlands,Medium,2024-02-03,False,102
SME_0110,2024-11-01,837,0.0,False,9,Services,Midlands,Medium,2024-02-03,False,102
SME_0110,2024-12-01,831,0.0,True,10,Services,Midlands,Medium,2024-02-03,False,102
SME_0110,2025-01-01,801,0.0,False,11,Services,Midlands,Medium,2024-02-03,False,102
SME_0110,2025-02-01,830,0.0,True,12,Services,Midlands,Medium,2024-02-03,False,102
SME_0110,2025-03-01,806,15711.5,False,13,Services,Midlands,Medium,2024-02-03,False,102
SME_0110,2025-04-01,811,0.0,True,14,Services,Midlands,Medium,2024-02-03,False,102
SME_0110,2025-05-01,814,7687.47,True,15,Services,Midlands,Medium,2024-02-03,False,102
SME_0110,2025-06-01,832,0.0,True,16,Services,Midlands,Medium,2024-02-03,False,102
SME_0110,2025-07-01,843,0.0,True,17,Services,Midlands,Medium,2024-02-03,False,102
SME_0111,2024-08-01,582,0.0,False,19,Services,South East,Low,2023-01-11,False,107
SME_0111,2024-09-01,565,0.0,True,20,Services,South East,Low,2023-01-11,False,107
SME_0111,2024-10-01,553,10168.3,True,21,Services,South East,Low,2023-01-11,False,107
SME_0111,2024-11-01,545,0.0,True,22,Services,South East,Low,2023-01-11,False,107
SME_0111,2024-12-01,566,0.0,True,23,Services,South East,Low,2023-01-11,False,107
SME_0111,2025-01-01,552,0.0,True,24,Services,South East,Low,2023-01-11,False,107
SME_0111,2025-02-01,541,13113.36,False,25,Services,South East,Low,2023-01-11,False,107
SME_0111,2025-03-01,545,0.0,True,26,Services,South East,Low,2023-01-11,False,107
SME_0111,2025-04-01,554,0.0,True,27,Services,South East,Low,2023-01-11,False,107
SME_0111,2025-05-01,576,0.0,False,28,Services,South East,Low,2023-01-11,False,107
SME_0111,2025-06-01,571,0.0,True,29,Services,South East,Low,2023-01-11,False,107
SME_0111,2025-07-01,580,0.0,True,30,Services,South East,Low,2023-01-11,False,107
SME_0112,2024-08-01,464,0.0,True,20,Retail,London,Medium,2022-12-17,False,81
SME_0112,2024-09-01,436,0.0,True,21,Retail,London,Medium,2022-12-17,False,81
SME_0112,2024-10-01,414,0.0,True,22,Retail,London,Medium,2022-12-17,False,81
SME_0112,2024-11-01,429,0.0,True,23,Retail,London,Medium,2022-12-17,False,81
SME_0112,2024-12-01,439,0.0,False,24,Retail,London,Medium,2022-12-17,False,81
SME_0112,2025-01-01,456,1207.36,False,25,Retail,London,Medium,2022-12-17,False,81
SME_0112,2025-02-01,437,0.0,False,26,Retail,London,Medium,2022-12-17,False,81
SME_0112,2025-03-01,431,1973.72,False,27,Retail,London,Medium,2022-12-17,False,81
SME_0112,2025-04-01,403,0.0,True,28,Retail,London,Medium,2022-12-17,False,81
SME_0112,2025-05-01,408,0.0,True,29,Retail,London,Medium,2022-12-17,False,81
SME_0112,2025-06-01,395,22101.17,True,30,Retail,London,Medium,2022-12-17,False,81
SME_0112,2025-07-01,395,0.0,True,31,Retail,London,Medium,2022-12-17,False,81
SME_0113,2024-08-01,525,0.0,True,11,Services,London,Low,2023-09-28,False,110
SME_0113,2024-09-01,541,0.0,True,12,Services,London,Low,2023-09-28,False,110
